用户ID,用户昵称,内容ID,内容名称,是否UGC精选,内容导出用户数,质量标签等级,发布时间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019655476248586246,西柚,195966648,房地产销售中介楼盘营销介绍拼贴画风小红书封面,true,22,false,2026/2/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9023539660974476348,dy,195970569,服装服饰清仓活动宣传喜庆感卡项电商海报,true,6,false,2026/2/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9035226741785873414,大大大林子,195970780,教育学习培训班公众号首图(1),true,41,false,2026/2/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9013553779069948974,旺仔小满头,195972376,春节节日祝福通用喜庆感手机海报,true,77,false,2026/2/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019602973054347284,阿丹,195972753,热门标题大字吸睛爆款金融理财指南小红书封面,true,12,false,2026/2/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9023913091963175940,Snowman,196074898,猫咪出行旅游吸睛大字小红书封面,true,13,false,2026/3/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9023539660974476348,dy,196074989,考研考公机构宣传课程宣传招生商品主图,true,10,false,2026/3/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021446647825712185,鍢⁹₉,196080933,养生保健产康产后修复知识科普手机海报,true,0,false,2026/3/6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019657313795844163,L,196096642,软3D风卡通人物春季招聘小红书封面,true,13,false,2026/3/6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9023539660974476348,dy,196171460,母婴好物分享攻略指南趣味感3D小红书封面,true,0,false,2026/3/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9035226741785873414,大大大林子,196174991,促销活动满减活动拙气感趣味插画公众号封面,true,9,false,2026/3/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9017514521992899600,凌晨半夜的狗,196175623,自媒体博主攻略科普吸睛网感视频封面爆款小红书封面,true,9,false,2026/3/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9035226741785873414,大大大林子,196183483,教育培训艺术兴趣美术绘画招生小红书封面,true,10,false,2026/3/6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9018200348263196713,星河,196183613,吸晴养龙虾/Open Claw知识科普趣味插画公众号首图,true,18,false,2026/3/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019532506000009253,丶一小口,196183847,出行春天拍照指南分享人像小红书大字吸睛封面,true,59,false,2026/3/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9035226741785873414,大大大林子,196184387,促销活动满减活动拙气感趣味插画朋友圈海报,true,1,false,2026/3/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9035226741785873414,大大大林子,196187668,商品零售打折促销趣味感宣传公众号首图,true,0,false,2026/3/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9023415708510473298,扭成条麻花,196190647,教育行业k12小红书吸睛封面人像封面雅思托福ket,true,10,false,2026/3/6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9032068894595462205,用户VyEUtpBl,196190926,考研复试技巧分享小红书封面,true,31,false,2026/3/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9035226741785873414,大大大林子,196191092,零基础养龙虾Opencla爆款大字科技感活动会议邀请函3D全屏竖版海报AIGC,true,19,false,2026/3/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9032068894595462205,用户VyEUtpBl,196191328,学习考试技巧分享小红书封面设计,true,0,false,2026/3/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019578123516389377,奇遇,196191438,求职面试技巧知识分享插画小红书封面,true,4,false,2026/3/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9022988534428091480,卓锐Rich,196192255,职场AI爆款吸睛大字emoji小红书封面,true,20,false,2026/3/6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9035226741785873414,大大大林子,196196516,春日焕新购物节折扣节朋友圈海报,true,1,false,2026/3/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9022926804141230099,゛细雨霏霏,196199294,留学小白必看攻略,true,15,false,2026/3/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9023539660974476348,dy,196200192,春日出游避坑省钱攻略公众号首图,true,20,false,2026/3/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9032711883864384610,黑兔设计,196200735,春日护肤品化妆品女性用品产品介绍电商主图直通车,true,54,false,2026/3/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9018200348263196713,星河,196200850,吸晴养龙虾/Open Claw知识科普趣味拙气风插画小红书封面,true,8,false,2026/3/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9024762980976192552,155****8023,196204285,春季招聘插画风描边海报,true,11,false,2026/3/6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9022497511168689250,长笛,196211519,"""养龙虾”小白保姆级教程",true,7,false,2026/3/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9031624348671126598,奶油困了,196214803,会计教育培训小红书封面海报手帐,true,63,false,2026/3/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021445323620895840,小李X_L,196214805,企业公司春招春季招聘AI创意公众号首图,true,34,false,2026/3/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021445323620895840,小李X_L,196215690,春日焕新购物节折扣节公众号首图,true,10,false,2026/3/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021445323620895840,小李X_L,196223303,趣味感促销福利放送春日宠粉营销公众号首图,true,24,false,2026/3/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9022169787883209777,ag,196235002,清明节踏青出游节日活动小红书封面,true,2,false,2026/3/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019578123516389377,奇遇,196235582,企业行政招聘岗位招人微信公众号首图,true,4,false,2026/3/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9035226741785873414,大大大林子,196330867,春季焕新四月公众号首图,true,5,false,2026/3/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9031671023847188577,zuozuoyouyou22323234234,196334816,春分节日祝福通用唯美感全屏竖版海报,true,8,false,2026/3/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9031624348671126598,奶油困了,196334854,好物分享小红书视频封面人物,true,10,false,2026/3/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9030960717146996820,山人杂兴,196335465,清明节,true,15,false,2026/3/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9023539660974476348,dy,196341444,绿色水墨清明放假二十四节气公众号次图,true,3,false,2026/3/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9023539660974476348,dy,196343502,春季营销零售营销活动公众号次图,true,10,false,2026/3/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021445323620895840,小李X_L,196343531,清明节清新插画海报,true,13,false,2026/3/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9022976375421158423,Mark,196345367,旅拍户外自然感电商零售直播贴片组合,true,46,false,2026/3/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021447828547850276,BIBI碧碧??,196345951,植树节教育培训节日活动宣传长图海报AIGC小红书封面,true,1,false,2026/3/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021445323620895840,小李X_L,196346015,清明节雨天水墨插画海报,true,8,false,2026/3/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9032462701168274527,言行00,196348118,绿色清新简约医美春日活动营销海报,true,14,false,2026/3/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9023416347276890126,GD674161908,196350483,春季招聘公众号首图,true,2,false,2026/3/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9018760653499672630,星火创艺,196354103,紫色红色插画愚人节快乐小丑娃娃可爱手绘微信公众号封面,true,1,false,2026/3/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9031853926774849635,魏魏安,196356168,母婴亲子孕产孕期注意事项科普人像小红书封面,true,2,false,2026/3/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019655476248586246,西柚,196356276,春季养生知识科普小红书封面,true,21,false,2026/3/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021447828547850276,BIBI碧碧??,196356576,企业服务峰会活动会议宣传3D长图海报AIGC小红书封面,true,89,false,2026/3/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021447967165531174,180****1681,196359231,春天奶茶外卖平台宣传海报,true,0,false,2026/3/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9031074688037010472,金黔黔,196387708,3D风格招聘海报,true,13,false,2026/3/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9022988534428091480,卓锐Rich,196423104,职场话题讨论吸睛大字小红书封面,true,2,false,2026/3/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9018200348263196713,星河,196427643,企业清明节习俗科普微缩合成公众号次图,true,2,false,2026/3/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019915901471959117,K,196431776,春季上新餐饮轻食简餐产品推荐朋友圈海报,true,4,false,2026/3/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9020350604913952800,璐嘟嘟,196434334,清明节海报,true,3,false,2026/3/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9035884698771119198,GD666022761,196436486,教育培训K12课程营销招生海报,true,2,false,2026/3/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9022988534428091480,卓锐Rich,196438376,30天速成PPT大神小红书封面,true,1,false,2026/3/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019577045253236764,电子宠物,196440228,养生按摩足浴古风促销海报,true,7,false,2026/3/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019578123516389377,奇遇,196442438,教育培训语文启蒙小红书封面,true,9,false,2026/3/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9023539660974476348,dy,196444164,春季旅游出行景点景区云南赏花宣传公众号首图,true,25,false,2026/3/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9024094942210444385,芝麻大开门,196445107,考研,true,10,false,2026/3/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019637085624084526,哎呦唔西迪西,196445320,水墨国风清明节气海报牧童踏春烟雨山水意境,true,3,false,2026/3/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021447789595870233,Traveling light,196448182,出国留学攻略小红书封面,true,8,false,2026/3/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021445323620895840,小李X_L,196505521,春季餐饮美食奶茶饮品上新推荐公众号次图,true,4,false,2026/3/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9023008013961544793,GD129036230,196509237,生活小妙招分享小红书封面,true,1,false,2026/3/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9023539660974476348,dy,196514841,美容美妆社群福利营销宣传公众号次图,true,2,false,2026/3/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9022998713198988352,HyunA,196521942,工作效率翻倍职场Ai学习小白指南小红书封面,true,1,false,2026/3/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9023415708510473298,扭成条麻花,196546254,K12教育培训小红书人像封面拼图封面双语英语启蒙,true,28,false,2026/3/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9017514521992899600,凌晨半夜的狗,196573410,网感人物写真封面-小红书 vlog,true,2,false,2026/3/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021445323620895840,小李X_L,196573936,幼儿园春季招生宣传卡通插画公众号首图,true,5,false,2026/3/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9017514521992899600,凌晨半夜的狗,196574914,考试，考公，学习类小红书视频号vlog封面,true,3,false,2026/3/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021447967165531174,180****1681,196581095,猫咪驱虫问题分享误区科普小红书封面,true,2,false,2026/3/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9031624348671126598,奶油困了,196582418,教育公众号次图培训,true,4,false,2026/3/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9031853926774849635,魏魏安,196582547,国画教育培训课程宣传招生中式感全屏竖版海报,true,1,false,2026/3/31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9022998713198988352,HyunA,196588349,江浙沪周边游旅游推荐攻略露营分享小红书封面,true,28,false,2026/3/31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021447967165531174,180****1681,196589195,招聘技巧分享小红书封面,true,2,false,2026/3/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9022998713198988352,HyunA,196592094,露营装备分享小白选购攻略小红书封面,true,3,false,2026/3/31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9022926804141230099,゛细雨霏霏,196594256,学习书法技巧攻略分享人像小红书封面,true,7,false,2026/3/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9035226741785873414,大大大林子,196636823,商超百货电商零售春季促销春天花卉轻拟物风手机海报,true,1,false,2026/3/27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9035226741785873414,大大大林子,196639616,春天春季清新感弥散风春季营销手机海报,true,14,false,2026/3/31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9023913091963175940,Snowman,196645014,春天清新弥散商品零售电商营销直播贴片组合,true,26,false,2026/3/31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9035226741785873414,大大大林子,196647419,小学生搞笑口头禅科普大字小红书封面,true,11,false,2026/3/30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9035226741785873414,大大大林子,196658579,春天春季清新感弥散风春季营销公众号首图,true,39,false,2026/3/27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9018200348263196713,星河,196660170,谷雨通用节气养生科普公众号次图,true,1,false,2026/3/27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021447967165531174,180****1681,196662301,教育培训K12教育单招复读分享小红书封面,true,22,false,2026/3/31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9022998713198988352,HyunA,196662330,南京到成都旅游攻略超详细版小红书配图封面,true,9,false,2026/3/27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9029770584837410843,吉由,196663862,母亲节节日祝福海报,true,2,false,2026/3/30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9034694949849123922,踏雾,196669811,金融奢华感业绩喜报战报,true,18,false,2026/3/30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019915901471959117,K,196674886,春季出游旅游攻略小红书,true,12,false,2026/3/30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019915901471959117,K,196675129,春季旅游踏青露营宣传插画小红书封面内页,true,4,false,2026/3/30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9034694949849123922,踏雾,196682335,美业春季营销手机海报,true,1,false,2026/3/30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021447967165531174,180****1681,196685970,教育培训学历教育留学报名流程分享小红书配图,true,15,false,2026/4/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019817224327931904,一颗黑糖??,196695382,春日市集市集召集插画风结合描边趣味感蓝色插画海报,true,6,false,2026/3/30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9022169787883209777,ag,196705280,少儿英语培训机构招生简约商务风小红书封面,true,5,false,2026/4/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9022989015670344801,小男孩????,196797718,情感文案语录实景光影感小红书封面aigc,true,0,false,2026/4/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9018200348263196713,星河,196799577,春日出游旅游产品营销公众号次图,true,2,false,2026/4/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9036064117989300284,GD113077153,196799841,考研复试科普资讯简约风小红书封面,true,16,false,2026/4/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9029305495733886001,小鬼Anika,196800945,AI提升效率分享扁平人物插画小红书配图,true,3,false,2026/4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9033948356133103646,小航,196801060,五一劳动节红金节日祝福51大字光影感公众号首图AIGC,true,13,false,2026/4/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019577045253236764,电子宠物,196801125,鱼蛙自助火锅新店开业宣传促销海报,true,2,false,2026/4/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9017242908283251715,李至安1115,196801134,室内设计软装中古沙发推荐小红书封面,true,0,false,2026/4/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019656041015689283,蒜鸟,196802149,51五一劳动节旅游出行服务介绍小红书封面,true,1,false,2026/4/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021443494069030921,inside,196802405,五一最美劳动者放假通知,true,1,false,2026/4/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9023203552804490256,白水沉淀,196804675,扫码点餐二维码,true,2,false,2026/4/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9023419124955760648,しΥ,196804722,留学择校小红书海报,true,6,false,2026/4/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9035226741785873414,大大大林子,196805405,51五一劳动节电商节日营销促销旅游出行3D感直播贴片,true,8,false,2026/4/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019657313795844163,L,196807096,紫色美学美业水彩风春季美容院门店问候早安日签全屏海报,true,9,false,2026/4/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9033948356133103646,小航,196808912,红色喜报业绩贺报海报 销售战报捷报喜报 公司喜报销量突破喜报,true,10,false,2026/4/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9034507647882479713,知北游～,196809397,从夯到拉锐评小米产品小红书封面,true,0,false,2026/4/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9033948356133103646,小航,196809481,五一劳动节金属感节日祝福51星星公众号首图AIGC,true,10,false,2026/4/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021445323620895840,小李X_L,196809636,五一出游季旅游清新质感直播间贴片,true,1,false,2026/4/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021445323620895840,小李X_L,196809868,谷雨节气祝福雨天清新插画风格通用手机全屏海报,true,12,false,2026/4/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9031291312921751595,青山,196809965,国家安全教育日,true,8,false,2026/4/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9036053046034287707,GD711517963,196810720,旅游攻略手帐风小红书配图aigc,true,8,false,2026/4/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9035011807715247192,summer,196811206,胶装本电商主图边框,true,1,false,2026/4/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9036053046034287707,GD711517963,196813556,旅游出行贵州行程攻略小红书配图,true,2,false,2026/4/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019532506000009253,丶一小口,196813799,餐饮美食烘培甜品新品上新推荐手机海报,true,5,false,2026/4/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021445323620895840,小李X_L,196818406,谷雨节气祝福金融行业新中式轻奢风格通用手机全屏海报,true,7,false,2026/4/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9017514521992899600,凌晨半夜的狗,196819498,谷雨地产宣传全屏海报,true,21,false,2026/4/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9018760653499672630,星火创艺,196820233,红色3D五一劳动节放假金融投资微信公众号封面,true,2,false,2026/4/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019793789306552328,yinana喵,196820294,教育培训小红书多文字配图排版拼图封面高考冲刺攻略,true,7,false,2026/4/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9018286433815767123,I＇m not afraid,196820718,餐饮美食中式餐小炒产品营销直播间贴片,true,18,false,2026/4/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9033948356133103646,小航,196821226,社保知识金融保险干货 小红书爆款封面,true,1,false,2026/4/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9025350773654052952,月半子,196821230,店铺流量下滑排版式自查小红书封面,true,3,false,2026/4/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9025350773654052952,月半子,196821465,北欧极简软装小红书封面,true,5,false,2026/4/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9025350773654052952,月半子,196821625,考研复习干货小红书封面,true,10,false,2026/4/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9033948356133103646,小航,196824615,百万医疗险保险选购海报 小红书保险封面,true,1,false,2026/4/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9035160323334590520,Y,196824964,春日地产促销活动设计感海报,true,0,false,2026/4/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019657313795844163,L,196825447,美学美业梦幻感春季美容院门店问候早安日签全屏海报,true,20,false,2026/4/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9036053046034287707,GD711517963,196828511,旅游攻略宣传小红书封面,true,11,false,2026/4/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9029461316721927240,lclin,196828625,春日唤醒计划公众号首图,true,4,false,2026/4/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019656041015689283,蒜鸟,196830384,全民国家安全教育日公众号首图,true,30,false,2026/4/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9030753591218644058,LHGCfxSo,196832856,红金配色房地产促销海报,true,0,false,2026/4/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9035226741785873414,大大大林子,196835368,春季新疆西藏出游旅行折扣公众号次图,true,9,false,2026/4/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021447967165531174,180****1681,196835463,世界读书日宣传海报,true,1,false,2026/4/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
